dtg,value
21-11-2011,5.2
21-12-2010,3
21-12-2010,3
21-12-2010,3.1
21-12-2010,3.1
21-12-2010,3.1
21-12-2010,3.3
21-12-2010,3.3
21-12-2010,3.3
21-12-2010,3.4
21-12-2010,3.4
21-12-2010,3.8
21-12-2010,3.8
21-12-2011,3
21-12-2011,3
21-12-2011,3.1
21-12-2011,3.1
21-12-2011,3.2
21-12-2011,3.4
21-12-2011,3.4
21-12-2011,3.4
21-12-2011,3.5
21-12-2011,3.5
21-12-2011,4.3
21-12-2011,4.5
21-12-2011,5.9
22-01-2011,3
22-01-2011,3.1
22-01-2011,3.1
22-01-2011,3.2
22-01-2011,3.4
22-01-2011,3.5
22-01-2011,3.7
22-01-2011,4.4
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.1
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.2
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.3
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.4
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.5
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.6
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.7
22-02-2011,3.8
22-02-2011,3.8
22-02-2011,3.8
22-02-2011,3.8
22-02-2011,3.8
22-02-2011,3.8
22-02-2011,3.8
22-02-2011,3.8
22-02-2011,3.8
22-02-2011,3.8
22-02-2011,3.8
22-02-2011,3.8
22-02-2011,3.8
22-02-2011,3.8
22-02-2011,3.9
22-02-2011,3.9
22-02-2011,3.9
22-02-2011,3.9
22-02-2011,3.9
22-02-2011,3.9
22-02-2011,3.9
22-02-2011,3.9
22-02-2011,3.9
22-02-2011,3.9
22-02-2011,3.9
22-02-2011,3.9
22-02-2011,3.9
22-02-2011,4
22-02-2011,4
22-02-2011,4
22-02-2011,4
22-02-2011,4
22-02-2011,4
22-02-2011,4
22-02-2011,4
22-02-2011,4
22-02-2011,4
22-02-2011,4
22-02-2011,4.1
22-02-2011,4.1
22-02-2011,4.1
22-02-2011,4.1
22-02-2011,4.1
22-02-2011,4.1
22-02-2011,4.2
22-02-2011,4.2
22-02-2011,4.2
22-02-2011,4.2
22-02-2011,4.2
22-02-2011,4.3
22-02-2011,4.3
22-02-2011,4.3
22-02-2011,4.3
22-02-2011,4.3
22-02-2011,4.4
22-02-2011,4.4
22-02-2011,4.4
22-02-2011,4.4
22-02-2011,4.4
22-02-2011,4.4
22-02-2011,4.4
22-02-2011,4.4
22-02-2011,4.5
22-02-2011,4.5
22-02-2011,4.6
22-02-2011,4.6
22-02-2011,4.6
22-02-2011,4.6
22-02-2011,4.6
22-02-2011,4.6
22-02-2011,4.6
22-02-2011,4.7
22-02-2011,4.7
22-02-2011,4.8
22-02-2011,4.9
22-02-2011,5
22-02-2011,5.8
22-02-2011,5.9
22-03-2011,3
22-03-2011,3
22-03-2011,3.1
22-03-2011,3.1
22-03-2011,3.2
22-03-2011,3.2
22-03-2011,3.2
22-03-2011,3.2
22-03-2011,3.2
22-03-2011,3.2
22-03-2011,3.2
22-03-2011,3.2
22-03-2011,3.2
22-03-2011,3.2
22-03-2011,3.3
22-03-2011,3.4
22-03-2011,3.4
22-03-2011,3.6
22-03-2011,3.8
22-03-2011,3.9
22-03-2011,4.5
22-04-2011,3
22-04-2011,3
22-04-2011,3
22-04-2011,3
22-04-2011,3.1
22-04-2011,3.1
22-04-2011,3.1
22-04-2011,3.1
22-04-2011,3.2
22-04-2011,3.2
22-04-2011,3.3
22-04-2011,3.3
22-04-2011,3.3
22-04-2011,3.4
22-04-2011,3.4
22-04-2011,3.9
22-04-2011,4
22-05-2011,3
22-05-2011,3
22-05-2011,3
22-05-2011,3
22-05-2011,3
22-05-2011,3.1
22-05-2011,3.1
22-05-2011,3.1
22-05-2011,3.2
22-05-2011,3.2
22-05-2011,3.2
22-05-2011,3.2
22-05-2011,3.3
22-05-2011,3.4
22-05-2011,3.5
22-05-2011,3.5
22-05-2011,3.5
22-05-2011,3.6
22-05-2011,3.9
22-06-2011,3
22-06-2011,3
22-06-2011,3.1
22-06-2011,3.2
22-06-2011,3.2
22-06-2011,3.2
22-06-2011,3.2
22-06-2011,3.3
22-06-2011,3.3
22-06-2011,3.3
22-06-2011,3.5
22-06-2011,3.5
22-06-2011,3.7
22-06-2011,3.8
22-07-2010,3
22-07-2010,3
22-07-2010,3.2
22-07-2010,3.2
22-07-2010,3.3
22-07-2010,3.3
22-07-2010,3.4
22-07-2010,3.5
22-07-2010,3.8
22-07-2010,4
22-07-2011,3
22-07-2011,3
22-07-2011,3.1
22-07-2011,3.1
22-07-2011,3.1
22-07-2011,3.2
22-07-2011,3.2
22-07-2011,3.2
22-07-2011,3.3
22-07-2011,3.3
22-07-2011,3.6
22-07-2011,4.3
22-08-2010,3
22-08-2010,3
22-08-2010,3.1
22-08-2010,3.2
22-08-2010,3.2
22-08-2010,3.3
22-08-2010,3.3
22-08-2010,3.4
22-08-2010,3.5
22-08-2010,3.5
22-08-2010,3.5
22-08-2011,3
22-08-2011,3.1
22-08-2011,3.1
22-08-2011,3.3
22-08-2011,3.3
22-08-2011,3.4
22-08-2011,3.4
22-08-2011,3.5
22-08-2011,3.5
22-08-2011,3.5
22-08-2011,3.7
22-08-2011,3.7
22-08-2011,4
22-08-2011,4.3
22-09-2010,3
22-09-2010,3
22-09-2010,3
22-09-2010,3.1
22-09-2010,3.1
22-09-2010,3.1
22-09-2010,3.2
22-09-2010,3.2
22-09-2010,3.2
22-09-2010,3.2
22-09-2010,3.2
22-09-2010,3.2
22-09-2010,3.3
22-09-2010,3.4
22-09-2010,3.4
22-09-2010,3.5
22-09-2010,3.5
22-09-2010,3.6
22-09-2010,3.6
22-09-2010,4.5
22-09-2010,4.9
22-09-2011,3
22-09-2011,3.1
22-09-2011,3.1
22-09-2011,3.2
22-09-2011,3.3
22-09-2011,3.3
22-09-2011,3.3
22-09-2011,3.3
22-09-2011,3.3
22-09-2011,3.4
22-09-2011,3.4
22-09-2011,3.5
22-09-2011,3.5
22-09-2011,3.6
22-10-2010,3
22-10-2010,3.1
22-10-2010,3.1
22-10-2010,3.1
22-10-2010,3.2
22-10-2010,3.3
22-10-2010,3.3
22-10-2010,3.3
22-10-2010,3.3
22-10-2010,3.4
22-10-2010,3.4
22-10-2010,3.4
22-10-2010,3.9
22-10-2010,4.2
22-10-2011,3
22-10-2011,3
22-10-2011,3.1
22-10-2011,3.1
22-10-2011,3.2
22-10-2011,3.4
22-10-2011,3.4
22-10-2011,3.5
22-10-2011,3.5
22-10-2011,4.1
22-10-2011,5
22-11-2010,3
22-11-2010,3.1
22-11-2010,3.2
22-11-2010,3.2
22-11-2010,3.2
22-11-2010,3.3
22-11-2010,3.3
22-11-2010,3.3
22-11-2010,3.3
22-11-2010,3.5
22-11-2010,3.6
22-11-2010,3.8
22-11-2010,4.3
22-11-2011,3
22-11-2011,3
22-11-2011,3
22-11-2011,3
22-11-2011,3
22-11-2011,3
22-11-2011,3.1
22-11-2011,3.1
22-11-2011,3.1
22-11-2011,3.1
22-11-2011,3.1
22-11-2011,3.1
22-11-2011,3.2
22-11-2011,3.2
22-11-2011,3.2
22-11-2011,3.2
22-11-2011,3.3
22-11-2011,3.3
22-11-2011,3.4
22-11-2011,3.4
22-11-2011,3.5
22-11-2011,3.5
22-11-2011,3.5
22-11-2011,3.6
22-11-2011,3.7
22-11-2011,3.8
22-11-2011,4.2
22-11-2011,4.3
22-11-2011,4.4
22-12-2010,3
22-12-2010,3.1
22-12-2010,3.2
22-12-2010,3.2
22-12-2010,3.2
22-12-2010,3.3
22-12-2010,3.3
22-12-2010,3.4
22-12-2010,3.5
22-12-2010,3.5
22-12-2010,3.6
22-12-2010,3.9
22-12-2010,4.1
22-12-2011,3
22-12-2011,3
22-12-2011,3
22-12-2011,3
22-12-2011,3
22-12-2011,3
22-12-2011,3
22-12-2011,3
22-12-2011,3.1
22-12-2011,3.1
22-12-2011,3.1
22-12-2011,3.1
22-12-2011,3.2
22-12-2011,3.2
22-12-2011,3.2
22-12-2011,3.2
22-12-2011,3.3
22-12-2011,3.5
22-12-2011,3.5
22-12-2011,4.1
23-01-2011,3.1
23-01-2011,3.1
23-01-2011,3.3
23-01-2011,3.4
23-01-2011,3.6
23-01-2011,3.9
23-02-2011,3
23-02-2011,3
23-02-2011,3
23-02-2011,3
23-02-2011,3
23-02-2011,3
23-02-2011,3
23-02-2011,3
23-02-2011,3
23-02-2011,3
23-02-2011,3
23-02-2011,3
23-02-2011,3
23-02-2011,3
23-02-2011,3
23-02-2011,3
23-02-2011,3.1
23-02-2011,3.1
23-02-2011,3.1
23-02-2011,3.1
23-02-2011,3.1
23-02-2011,3.1
23-02-2011,3.1
23-02-2011,3.1
23-02-2011,3.1
23-02-2011,3.1
23-02-2011,3.1
23-02-2011,3.1
23-02-2011,3.1
23-02-2011,3.1
23-02-2011,3.1
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.2
23-02-2011,3.3
23-02-2011,3.3
23-02-2011,3.3
23-02-2011,3.3
23-02-2011,3.3
23-02-2011,3.4
23-02-2011,3.4
23-02-2011,3.4
23-02-2011,3.4
23-02-2011,3.4
23-02-2011,3.5
23-02-2011,3.5
23-02-2011,3.5
23-02-2011,3.5
23-02-2011,3.5
23-02-2011,3.5
23-02-2011,3.5
23-02-2011,3.5
23-02-2011,3.5
23-02-2011,3.5
23-02-2011,3.6
23-02-2011,3.6
23-02-2011,3.6
23-02-2011,3.6
23-02-2011,3.6
23-02-2011,3.7
23-02-2011,3.8
23-02-2011,3.9
23-02-2011,3.9
23-02-2011,3.9
23-02-2011,4
23-02-2011,4
23-02-2011,4.1
23-02-2011,4.1
23-02-2011,4.2
23-02-2011,4.2
23-02-2011,4.4
23-03-2011,3
23-03-2011,3.1
23-03-2011,3.1
23-03-2011,3.2
23-03-2011,3.2
23-03-2011,3.3
23-03-2011,3.3
23-03-2011,3.5
23-03-2011,4.2
23-04-2011,3
23-04-2011,3
23-04-2011,3.1
23-04-2011,3.1
23-04-2011,3.2
23-04-2011,3.2
23-04-2011,3.4
23-04-2011,3.5
23-04-2011,3.5
23-04-2011,3.5
23-04-2011,3.6
23-04-2011,3.8
23-04-2011,4.3
23-05-2011,3
23-05-2011,3
23-05-2011,3
23-05-2011,3
23-05-2011,3.1
23-05-2011,3.1
23-05-2011,3.1
23-05-2011,3.3
23-05-2011,3.3
23-05-2011,3.5
23-05-2011,3.8
23-05-2011,4
23-05-2011,4.2
23-06-2011,3
23-06-2011,3
23-06-2011,3
23-06-2011,3
23-06-2011,3.1
23-06-2011,3.1
23-06-2011,3.1
23-06-2011,3.1
23-06-2011,3.2
23-06-2011,3.2
23-06-2011,3.2
23-06-2011,3.2
23-06-2011,3.2
23-06-2011,3.3
23-06-2011,3.4
23-06-2011,3.5
23-06-2011,3.6
23-06-2011,3.8
23-06-2011,4.3
23-06-2011,5.1
23-07-2010,3
23-07-2010,3
23-07-2010,3.1
23-07-2010,3.1
23-07-2010,3.2
23-07-2010,3.2
23-07-2010,3.3
23-07-2010,3.7
23-07-2010,5.8
23-07-2010,5.8
23-07-2011,3
23-07-2011,3
23-07-2011,3.1
23-07-2011,3.1
23-07-2011,3.1
23-07-2011,3.3
23-07-2011,3.4
23-07-2011,3.5
23-07-2011,3.5
23-07-2011,3.6
23-07-2011,3.7
23-07-2011,3.7
23-07-2011,4.3
23-08-2010,3
23-08-2010,3
23-08-2010,3.1
23-08-2010,3.2
23-08-2010,3.3
23-08-2010,3.5
23-08-2010,3.5
23-08-2010,3.7
23-08-2011,3
23-08-2011,3.1
23-08-2011,3.1
23-08-2011,3.1
23-08-2011,3.2
23-08-2011,3.3
23-08-2011,3.5
23-08-2011,3.8
23-08-2011,4.1
23-08-2011,4.2
23-09-2010,3
23-09-2010,3
23-09-2010,3
23-09-2010,3
23-09-2010,3.1
23-09-2010,3.2
23-09-2010,3.2
23-09-2010,3.3
23-09-2010,3.4
23-09-2010,3.4
23-09-2010,3.4
23-09-2010,3.5
23-09-2010,3.6
23-09-2010,3.6
23-09-2010,3.9
23-09-2010,3.9
23-09-2010,4.4
23-09-2010,4.9
23-09-2011,3
23-09-2011,3
23-09-2011,3
23-09-2011,3
23-09-2011,3.1
23-09-2011,3.1
23-09-2011,3.1
23-09-2011,3.2
23-09-2011,3.3
23-09-2011,3.4
23-09-2011,3.4
23-09-2011,3.6
23-09-2011,4
23-10-2010,3
23-10-2010,3
23-10-2010,3.1
23-10-2010,3.1
23-10-2010,3.2
23-10-2010,3.2
23-10-2010,3.3
23-10-2010,3.3
23-10-2010,3.3
23-10-2010,3.3
23-10-2010,3.4
23-10-2010,3.5
23-10-2011,3.1
23-10-2011,3.3
23-10-2011,3.4
23-10-2011,3.5
23-10-2011,3.6
23-10-2011,3.8
23-10-2011,4.1
23-11-2010,3
23-11-2010,3
23-11-2010,3
23-11-2010,3.2
23-11-2010,3.2
23-11-2010,3.2
23-11-2010,3.3
23-11-2010,3.4
23-11-2010,3.5
23-11-2010,3.6
23-11-2010,3.8
23-11-2011,3
23-11-2011,3.3
23-11-2011,3.4
23-11-2011,3.4
23-11-2011,3.5
23-11-2011,3.8
23-11-2011,3.9
23-11-2011,4
23-11-2011,4.5
23-12-2010,3
23-12-2010,3
23-12-2010,3
23-12-2010,3.1
23-12-2010,3.1
23-12-2010,3.1
23-12-2010,3.1
23-12-2010,3.1
23-12-2010,3.2
23-12-2010,3.2
23-12-2010,3.3
23-12-2010,3.4
23-12-2010,3.5
23-12-2010,3.6
23-12-2010,3.7
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.1
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.2
23-12-2011,3.3
23-12-2011,3.3
23-12-2011,3.3
23-12-2011,3.3
23-12-2011,3.3
23-12-2011,3.3
23-12-2011,3.3
23-12-2011,3.3
23-12-2011,3.3
23-12-2011,3.3
23-12-2011,3.3
23-12-2011,3.3
23-12-2011,3.3
23-12-2011,3.3
23-12-2011,3.3
23-12-2011,3.3
23-12-2011,3.4
23-12-2011,3.4
23-12-2011,3.4
23-12-2011,3.4
23-12-2011,3.4
23-12-2011,3.4
23-12-2011,3.4
23-12-2011,3.4
23-12-2011,3.4
23-12-2011,3.4
23-12-2011,3.4
23-12-2011,3.4
23-12-2011,3.4
23-12-2011,3.4
23-12-2011,3.4
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.5
23-12-2011,3.6
23-12-2011,3.6
23-12-2011,3.6
23-12-2011,3.6
23-12-2011,3.6
23-12-2011,3.6
23-12-2011,3.6
23-12-2011,3.6
23-12-2011,3.6
23-12-2011,3.6
23-12-2011,3.6
23-12-2011,3.6
23-12-2011,3.7
23-12-2011,3.7
23-12-2011,3.7
23-12-2011,3.7
23-12-2011,3.7
23-12-2011,3.7
23-12-2011,3.7
23-12-2011,3.7
23-12-2011,3.7
23-12-2011,3.7
23-12-2011,3.7
23-12-2011,3.8
23-12-2011,3.8
23-12-2011,3.8
23-12-2011,3.8
23-12-2011,3.8
23-12-2011,3.8
23-12-2011,3.8
23-12-2011,3.8
23-12-2011,3.8
23-12-2011,3.8
23-12-2011,3.8
23-12-2011,3.8
23-12-2011,3.8
23-12-2011,3.8
23-12-2011,3.9
23-12-2011,3.9
23-12-2011,3.9
23-12-2011,3.9
23-12-2011,3.9
23-12-2011,3.9
23-12-2011,3.9
23-12-2011,3.9
23-12-2011,3.9
23-12-2011,4
23-12-2011,4
23-12-2011,4
23-12-2011,4
23-12-2011,4
23-12-2011,4
23-12-2011,4
23-12-2011,4.1
23-12-2011,4.1
23-12-2011,4.1
23-12-2011,4.1
23-12-2011,4.1
23-12-2011,4.1
23-12-2011,4.2
23-12-2011,4.2
23-12-2011,4.2
23-12-2011,4.2
23-12-2011,4.2
23-12-2011,4.2
23-12-2011,4.3
23-12-2011,4.3
23-12-2011,4.3
23-12-2011,4.4
23-12-2011,4.4
23-12-2011,4.4
23-12-2011,4.4
23-12-2011,4.4
23-12-2011,4.4
23-12-2011,4.5
23-12-2011,4.7
23-12-2011,4.7
23-12-2011,4.7
23-12-2011,5.1
23-12-2011,5.2
23-12-2011,5.2
23-12-2011,5.5
23-12-2011,5.8
23-12-2011,6.2
24-01-2011,3
24-01-2011,3.1
24-01-2011,3.1
24-01-2011,3.2
24-01-2011,3.7
24-01-2011,4
24-02-2011,3
24-02-2011,3
24-02-2011,3
24-02-2011,3
24-02-2011,3
24-02-2011,3
24-02-2011,3
24-02-2011,3
24-02-2011,3
24-02-2011,3
24-02-2011,3
24-02-2011,3
24-02-2011,3
24-02-2011,3
24-02-2011,3.1
24-02-2011,3.1
24-02-2011,3.1
24-02-2011,3.1
24-02-2011,3.1
24-02-2011,3.1
24-02-2011,3.1
24-02-2011,3.1
24-02-2011,3.1
24-02-2011,3.2
24-02-2011,3.2
24-02-2011,3.2
24-02-2011,3.2
24-02-2011,3.2
24-02-2011,3.2
24-02-2011,3.2
24-02-2011,3.2
24-02-2011,3.2
24-02-2011,3.2
24-02-2011,3.3
24-02-2011,3.3
24-02-2011,3.3
24-02-2011,3.3
24-02-2011,3.3
24-02-2011,3.3
24-02-2011,3.4
24-02-2011,3.4
24-02-2011,3.4
24-02-2011,3.5
24-02-2011,3.5
24-02-2011,3.5
24-02-2011,3.5
24-02-2011,3.5
24-02-2011,3.6
24-02-2011,3.6
24-02-2011,3.6
24-02-2011,3.7
24-02-2011,3.7
24-02-2011,3.7
24-02-2011,3.8
24-02-2011,3.8
24-02-2011,3.9
24-02-2011,4.1
24-03-2011,3
24-03-2011,3.1
24-03-2011,3.1
24-03-2011,3.1
24-03-2011,3.1
24-03-2011,3.2
24-03-2011,3.2
24-03-2011,3.2
24-03-2011,3.3
24-03-2011,3.3
24-03-2011,3.4
24-03-2011,3.4
24-03-2011,3.4
24-03-2011,3.4
24-03-2011,3.6
24-03-2011,3.6
24-03-2011,3.7
24-03-2011,4
24-03-2011,4.1
24-04-2011,3
24-04-2011,3.1
24-04-2011,3.1
24-04-2011,3.1
24-04-2011,3.1
24-04-2011,3.1
24-04-2011,3.3
24-04-2011,3.4
24-04-2011,3.4
24-04-2011,3.4
24-04-2011,3.6
24-04-2011,3.7
24-04-2011,3.7
24-04-2011,3.7
24-04-2011,4.3
24-05-2011,3.1
24-05-2011,3.1
24-05-2011,3.1
24-05-2011,3.1
24-05-2011,3.2
24-05-2011,3.2
24-05-2011,3.3
24-05-2011,3.3
24-05-2011,3.3
24-05-2011,3.3
24-05-2011,3.4
24-05-2011,3.4
24-05-2011,4
24-05-2011,4.1
24-06-2011,3
24-06-2011,3.1
24-06-2011,3.1
24-06-2011,3.3
24-06-2011,3.3
24-06-2011,3.3
24-06-2011,3.5
24-06-2011,3.6
24-06-2011,3.7
24-06-2011,3.7
24-06-2011,3.9
24-06-2011,4.2
24-07-2010,3
24-07-2010,3
24-07-2010,3
24-07-2010,3
24-07-2010,3.1
24-07-2010,3.2
24-07-2010,3.5
24-07-2010,3.6
24-07-2010,3.9
24-07-2011,3
24-07-2011,3.3
24-07-2011,3.4
24-07-2011,3.4
24-07-2011,3.4
24-07-2011,3.5
24-07-2011,3.7
24-07-2011,5.2
24-08-2010,3
24-08-2010,3
24-08-2010,3.1
24-08-2010,3.1
24-08-2010,3.1
24-08-2010,3.2
